Time,RTT,No.,Source,Destination,Protocol,Length,Info,Country,Region,City,Org,Longitude,Latitude,Connection,Label
2024-07-07 23:15:05,27.90076335877863,536211,162.249.72.5,192.168.8.134,UDP,87,7114  >  63220 Len=45,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:06,27.98333333333333,536384,162.249.72.5,192.168.8.134,UDP,397,7114  >  63220 Len=355,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:07,28.04379562043795,536550,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:08,27.93548387096774,536751,192.168.8.134,162.249.72.5,UDP,94,63220  >  7114 Len=52,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:09,28.06153846153846,536931,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:10,28.17647058823529,537121,162.249.72.5,192.168.8.134,UDP,262,7114  >  63220 Len=220,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:11,28.01724137931035,537314,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:12,28.01666666666667,537481,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:13,27.94285714285714,537645,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:14,28.02542372881356,537777,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:15,27.98473282442748,537916,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:16,28.03076923076923,538071,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:17,27.89763779527559,538259,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:18,28.08264462809917,538413,192.168.8.134,162.249.72.5,UDP,85,63220  >  7114 Len=43,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:19,28.0,538545,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:20,28.08264462809917,538680,162.249.72.5,192.168.8.134,UDP,604,7114  >  63220 Len=562,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:21,27.90833333333333,538815,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:22,27.97278911564626,538948,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:23,27.96153846153846,539097,162.249.72.5,192.168.8.134,UDP,654,7114  >  63220 Len=612,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:24,27.95973154362416,539234,162.249.72.5,192.168.8.134,UDP,784,7114  >  63220 Len=742,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:25,28.13888888888889,539427,162.249.72.5,192.168.8.134,UDP,553,7114  >  63220 Len=511,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:26,28.136,539594,162.249.72.5,192.168.8.134,UDP,268,7114  >  63220 Len=226,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:27,28.024,539725,162.249.72.5,192.168.8.134,UDP,585,7114  >  63220 Len=543,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:28,27.9344262295082,539862,162.249.72.5,192.168.8.134,UDP,454,7114  >  63220 Len=412,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:29,27.87596899224806,540021,162.249.72.5,192.168.8.134,UDP,231,7114  >  63220 Len=189,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:30,27.90579710144927,540165,162.249.72.5,192.168.8.134,UDP,403,7114  >  63220 Len=361,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:31,28.10236220472441,540319,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:32,27.92561983471074,540458,162.249.72.5,192.168.8.134,UDP,293,7114  >  63220 Len=251,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:33,27.97478991596639,540639,162.249.72.5,192.168.8.134,UDP,74,7114  >  63220 Len=32,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:34,27.90909090909091,540814,162.249.72.5,192.168.8.134,UDP,168,7114  >  63220 Len=126,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:35,27.89473684210526,540989,162.249.72.5,192.168.8.134,UDP,125,7114  >  63220 Len=83,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:36,28.11009174311927,541122,162.249.72.5,192.168.8.134,UDP,479,7114  >  63220 Len=437,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:37,27.94214876033058,541238,162.249.72.5,192.168.8.134,UDP,545,7114  >  63220 Len=503,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:38,28.08490566037736,541361,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:39,27.90677966101695,541505,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:40,27.98979591836735,541704,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:41,27.85046728971963,541876,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:42,27.93457943925234,542031,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:43,27.94915254237288,542185,192.168.8.134,162.249.72.5,UDP,76,63220  >  7114 Len=34,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:44,28.01666666666667,542361,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:45,27.81889763779527,542520,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:46,27.96,542709,192.168.8.134,162.249.72.5,UDP,77,63220  >  7114 Len=35,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:47,27.904,542865,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:48,28.09243697478992,543087,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:49,27.94117647058824,543249,192.168.8.134,162.249.72.5,UDP,77,63220  >  7114 Len=35,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:50,28.05645161290322,543388,192.168.8.134,162.249.72.5,UDP,89,63220  >  7114 Len=47,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:51,28.07964601769912,543549,162.249.72.5,192.168.8.134,UDP,373,7114  >  63220 Len=331,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:52,27.93396226415094,543670,162.249.72.5,192.168.8.134,UDP,69,7114  >  63220 Len=27,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:53,27.95,543829,192.168.8.134,162.249.72.5,UDP,95,63220  >  7114 Len=53,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:15:54,28.02521008403361,544003,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:55,28.00847457627119,544176,162.249.72.5,192.168.8.134,UDP,346,7114  >  63220 Len=304,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:56,28.05172413793104,544354,162.249.72.5,192.168.8.134,UDP,307,7114  >  63220 Len=265,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:57,27.96969696969697,544492,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:58,28.0236220472441,544716,162.249.72.5,192.168.8.134,UDP,753,7114  >  63220 Len=711,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:15:59,27.94957983193277,544901,162.249.72.5,192.168.8.134,UDP,317,7114  >  63220 Len=275,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:00,27.95121951219512,545056,162.249.72.5,192.168.8.134,UDP,144,7114  >  63220 Len=102,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:01,28.07462686567164,545246,162.249.72.5,192.168.8.134,UDP,135,7114  >  63220 Len=93,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:02,28.04237288135593,545437,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:03,28.0390625,545600,162.249.72.5,192.168.8.134,UDP,489,7114  >  63220 Len=447,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:04,28.05504587155963,545747,192.168.8.134,162.249.72.5,UDP,107,63220  >  7114 Len=65,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:16:05,28.136,545909,162.249.72.5,192.168.8.134,UDP,270,7114  >  63220 Len=228,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:06,28.0,546100,162.249.72.5,192.168.8.134,UDP,354,7114  >  63220 Len=312,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:07,28.08333333333333,546293,192.168.8.134,162.249.72.5,UDP,73,63220  >  7114 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:16:08,28.14876033057851,546469,162.249.72.5,192.168.8.134,UDP,368,7114  >  63220 Len=326,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:09,27.953125,546624,162.249.72.5,192.168.8.134,UDP,304,7114  >  63220 Len=262,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:10,28.03361344537815,546808,162.249.72.5,192.168.8.134,UDP,449,7114  >  63220 Len=407,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:11,28.04,546963,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:12,27.83870967741936,547101,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:13,28.15966386554622,547286,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:14,27.9763779527559,547457,162.249.72.5,192.168.8.134,UDP,157,7114  >  63220 Len=115,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:15,27.95798319327731,547650,162.249.72.5,192.168.8.134,UDP,407,7114  >  63220 Len=365,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:16,27.96581196581197,547857,192.168.8.134,162.249.72.5,UDP,101,63220  >  7114 Len=59,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 23:16:17,28.05882352941176,548002,162.249.72.5,192.168.8.134,UDP,154,7114  >  63220 Len=112,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:18,28.11666666666667,548178,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:19,28.07207207207207,548355,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:20,27.936,548478,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:21,27.85087719298246,548662,162.249.72.5,192.168.8.134,UDP,259,7114  >  63220 Len=217,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:22,27.85964912280702,548835,162.249.72.5,192.168.8.134,UDP,337,7114  >  63220 Len=295,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:23,27.94059405940594,548973,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:24,27.83050847457627,549094,162.249.72.5,192.168.8.134,UDP,189,7114  >  63220 Len=147,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:25,27.88095238095238,549264,162.249.72.5,192.168.8.134,UDP,456,7114  >  63220 Len=414,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:26,28.01639344262295,549451,162.249.72.5,192.168.8.134,UDP,332,7114  >  63220 Len=290,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:27,28.0,549637,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:28,27.99115044247788,549790,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:29,27.9344262295082,549937,162.249.72.5,192.168.8.134,UDP,204,7114  >  63220 Len=162,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:30,27.99122807017544,550117,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:31,27.96899224806202,550292,162.249.72.5,192.168.8.134,UDP,163,7114  >  63220 Len=121,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:32,27.99130434782609,550447,162.249.72.5,192.168.8.134,UDP,177,7114  >  63220 Len=135,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:33,27.89380530973451,550623,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:34,28.02586206896552,550794,162.249.72.5,192.168.8.134,UDP,418,7114  >  63220 Len=376,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:35,28.03418803418803,550975,162.249.72.5,192.168.8.134,UDP,298,7114  >  63220 Len=256,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 23:16:36,27.96330275229358,551156,162.249.72.5,192.168.8.134,UDP,61,7114  >  63220 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
